field_1,Site,Sample_ID,Date_ddPCR,Sample.type,State,Well,Lab_ID,Target,Concentrat,Status,Experiment,Supermix,DyeName.s.,Accepted_D,Positives.,Negatives.,Concentr_1,Accepted_1,Positive_1,Negative_1,Concentr_2,Accepted_2,Positive_2,Negative_2,freq,Infected,Bd.load_co,Comments.x,GPS,Collection,DOY,Time,Hg_mean,Coloration,Size,Frog_posit,Sex,Male,Weight,SVL,leaf_litte,ground_veg,small_trun,large_trun,fallen_tre,woody,phyto,Type_phyto,Microhab_t,Ambient_te,canopy_ID,canopy_cov,Comments.y,DateTimeS,Elevation,DateTime,Lon,Lat,dist_to_ph,dist_to_tr,coords.x1,coords.x2,distance.y,dist_km,min_spent,hrs_spent,frogs_obse,ind_obs,ind_per_km,Area_m,Area_ha,HFI,SMI.rob,scaled_SMI.rob,DNA_ng.ml
171,Nouragues,23-Dt-216,01/08/2023,Frog swab,Wild,B10,DT248,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18135,0,18135,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,874,18/03/2023,77,15:15,1.08,hybrid,Intermediate,Under fallen log,Male,1,4.77,3.74,95,10,4,1,1,10,FALSE,NA,25.5,28.1,IMG_5381,93.99,"Not clipped, together with 23-Dt-215",16:48.0,158.8251,3/18/2023 18:16,-52.678274,4.046471,43.07769979,24.59933247,980163.1084,448543.7979,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.804043151,2.583392396,too low
172,Nouragues,23-Dt-217,01/08/2023,Frog swab,Wild,C10,DT249,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17613,0,17613,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,879,19/03/2023,78,07:30,1.08,hybrid,Intermediate,Under palm bract (phyto),Female,0,5,4.36,85,5,1,1,1,40,TRUE,Palm bract (PP19),22.2,21.4,IMG_5417,90.88,Not clipped,33:00.0,63.141,3/19/2023 10:33,-52.678435,4.046046,10.20724984,48.77283329,980145.4379,448496.5912,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.544814266,-0.754747186,too low
173,Nouragues,23-Dt-218,01/08/2023,Frog swab,Wild,D10,DT250,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19038,0,19038,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,879,19/03/2023,78,07:30,1.08,hybrid,Intermediate,Inside phytotelmata,Male,1,3.91,3.88,85,5,1,1,1,40,TRUE,Palm bract (PP19),22.2,21.4,IMG_5417,90.88,Not clipped,33:00.0,63.141,3/19/2023 10:33,-52.678435,4.046046,10.20724984,48.77283329,980145.4379,448496.5912,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.593663039,-0.233187164,too low
174,Nouragues,23-Dt-219,01/08/2023,Frog swab,Wild,E10,DT251,Bd,1.416426182,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18284,22,18262,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,1.416426182,,874,19/03/2023,78,07:55,1.08,hybrid,Intermediate,Under fallen log,Male,1,4.68,4.38,95,10,4,1,1,10,FALSE,NA,23.1,22.4,IMG_5381,93.99,,16:48.0,158.8251,3/18/2023 18:16,-52.678274,4.046471,43.07769979,24.59933247,980163.1084,448543.7979,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.503350653,-1.329126311,14.96
175,Nouragues,23-Dt-220,01/08/2023,Frog swab,Wild,F10,DT252,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17991,0,17991,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,880,19/03/2023,78,08:15,1.08,hybrid,Intermediate,On fallen log,Female,0,5.93,4.18,95,55,2,0,1,3,FALSE,NA,22.1,22.4,IMG_5432,93.58,,21:44.0,119.0577,3/19/2023 11:21,-52.677948,4.047206,131.641112,5.927337367,980198.9625,448625.466,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.728476546,1.74140805,too low
176,Nouragues,23-Dt-221,01/08/2023,Frog swab,Wild,E12,DT267,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16587,0,16587,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,884,19/03/2023,78,08:40,1.08,hybrid,Intermediate,On tree trunk,Female,0,5.91,4.61,90,50,1,1,0,20,FALSE,NA,22.2,23.3,IMG_5437,95.07,Not clipped,07:41.0,126.3356,3/19/2023 12:07,-52.676889,4.048484,226.3359568,101.9266436,980316.0889,448767.7611,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.549527296,-0.61632768,too low
177,Nouragues,23-Dt-222,01/08/2023,Frog swab,Wild,F12,DT268,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17265,0,17265,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,888,19/03/2023,78,09:28,1.08,hybrid,Intermediate,Under fallen log,Female,0,4.84,3.9,80,55,1,0,1,30,FALSE,NA,23.2,25.2,IMG_5447,93.11,,28:46.0,119.7628,3/19/2023 12:28,-52.67637,4.049879,263.4451235,69.84723098,980373.0358,448922.7052,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.724197969,1.565241547,too low
178,Nouragues,23-Dt-223,03/08/2023,Frog swab,Wild,A01,DT269,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16129,0,16129,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,893,19/03/2023,78,10:15,1.08,hybrid,Intermediate,On fallen log,Female,0,6,4.46,80,18,3,1,1,20,FALSE,NA,24,26.3,IMG_5460,97.55,Not clipped,19:28.0,125.1572,3/19/2023 13:19,-52.676449,4.050451,320.4238224,86.10036582,980363.9033,448986.0645,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.612938009,0.230667795,too low
179,Nouragues,23-Dt-224,03/08/2023,Frog swab,Wild,B01,DT270,Bd,0.071507104,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16453,1,16452,0,19587,0,19587,NA,NA,NA,NA,2,No,0,,883,19/03/2023,78,08:40,1.08,hybrid,Intermediate,Under fallen log,Juvenile,NA,1.76,2.95,85,5,1,0,1,20,FALSE,NA,22.2,23.3,IMG_5438,91.62,,02:24.0,130.8996,3/19/2023 12:02,-52.676713,4.048159,201.1880284,119.342516,980335.8726,448731.8394,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.582629841,NA,too low
180,Nouragues,23-Dt-225,03/08/2023,Frog swab,Wild,C01,DT271,Bd,0.162092939,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,14517,2,14515,0,21203,0,21203,NA,NA,NA,NA,2,No,0,,883,19/03/2023,78,10:50,1.08,hybrid,Intermediate,Under fallen log,Male,1,4,4.11,85,5,1,0,1,20,FALSE,NA,24.7,26.1,IMG_5438,91.62,Not clipped,02:24.0,130.8996,3/19/2023 12:02,-52.676713,4.048159,201.1880284,119.342516,980335.8726,448731.8394,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.515564913,-1.235114613,too low
181,Nouragues,23-Dt-226,03/08/2023,Frog swab,Wild,D01,DT272,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16613,0,16613,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,894,19/03/2023,78,12:00,1.08,hybrid,Intermediate,On tree roots,Female,0,4.16,4.18,98,10,1,1,0,10,FALSE,NA,26.2,28.1,IMG_5473,95.87,Not clipped,59:25.0,150.2827,3/19/2023 14:59,-52.678406,4.045667,42.18926391,15.36772946,980148.89,448454.5964,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.511039196,-1.277616009,too low
182,Nouragues,23-Dt-227,03/08/2023,Frog swab,Wild,E01,DT273,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16376,0,16376,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,895,19/03/2023,78,13:50,1.08,hybrid,Intermediate,Inside fallen hollow log,Female,0,6.53,4.7,100,10,1,0,1,18,FALSE,NA,25,27.9,IMG_5477,94.37,Not clipped,02:11.0,162.9598,3/19/2023 17:02,-52.675691,4.048322,93.48207558,56.86970832,980449.5401,448750.5153,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.574685634,-0.234741175,too low
183,Nouragues,23-Dt-228,03/08/2023,Frog swab,Wild,F01,DT274,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16030,0,16030,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,896,19/03/2023,78,14:20,1.08,hybrid,Intermediate,Inside hole in ground,Male,1,4.29,4.01,95,10,3,0,0,0,FALSE,NA,25.4,25.7,IMG_5483,95.92,Not clipped,22:26.0,165.4563,3/19/2023 17:22,-52.674755,4.047955,13.60591147,60.29988562,980553.9482,448710.3895,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.593074131,-0.195990637,too low
184,Nouragues,23-Dt-229,03/08/2023,Frog swab,Wild,G01,DT275,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16621,0,16621,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,898,20/03/2023,79,07:14,1.08,hybrid,Intermediate,Leaf litter,Female,0,4.8,3.94,95,30,2,1,0,5,FALSE,NA,22.6,21.8,IMG_5498,98.03,Not clipped,21:20.0,93.2456,3/20/2023 10:21,-52.677965,4.044798,83.62601535,93.12816816,980198.4935,448358.5297,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.697666203,1.217609069,too low
185,Nouragues,23-Dt-230,03/08/2023,Frog swab,Wild,H01,DT276,Bd,0.064806819,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18154,1,18153,0.059010889,19937,1,19936,NA,NA,NA,NA,2,No,0,,899,20/03/2023,79,07:29,1.08,hybrid,Intermediate,Leaf litter,Female,0,4.83,4.2,97,55,2,0,1,35,FALSE,NA,22.6,22.8,IMG_5501,89.71,Not clipped,30:18.0,114.9278,3/20/2023 10:30,-52.678288,4.045652,29.30181452,2.44735761,980162.0341,448453.0037,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.585344373,-0.2393829,too low
186,Nouragues,23-Dt-231,03/08/2023,Frog swab,Wild,A02,DT279,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19096,0,19096,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,900,20/03/2023,79,08:05,1.08,hybrid,Intermediate,Inside fallen hollow log,Male,1,4,3.75,95,7,3,0,1,0,FALSE,NA,22.9,23,IMG_5367,92.63,,07:47.0,142.3187,3/20/2023 11:07,-52.676205,4.047089,96.60409592,22.26407443,980393.0536,448613.5317,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.669148274,0.749303959,too low
187,Nouragues,23-Dt-232,03/08/2023,Frog swab,Wild,B02,DT280,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18915,0,18915,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,901,20/03/2023,79,08:28,1.08,hybrid,Intermediate,Leaf litter,Female,0,6.04,4.62,100,10,4,0,0,15,FALSE,NA,23.1,22.8,IMG_5537,96.67,Not clipped,35:09.0,147.0316,3/20/2023 11:35,-52.674837,4.047945,10.81375458,65.80259604,980544.8263,448709.2323,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.558164177,-0.491537429,too low
188,Nouragues,23-Dt-233,03/08/2023,Frog swab,Wild,C02,DT281,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,13631,0,13631,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,902,20/03/2023,79,09:24,1.08,hybrid,Intermediate,Leaf litter,Female,0,5.24,4.53,87,35,2,0,1,45,TRUE,Fallen log hole (PP20),23.9,24.5,IMG_5544,93.46,Not clipped,31:36.0,156.9527,3/20/2023 12:31,-52.673883,4.047337,7.32340246,12.23765757,980651.3809,448642.4023,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.512104531,-1.165854086,too low
189,Nouragues,23-Dt-234,01/08/2023,Frog swab,Wild,C12,DT265,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19061,0,19061,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,903,20/03/2023,79,09:34,1.08,hybrid,Intermediate,Inside phytotelmata,Female,0,6.31,4.66,85,38,2,0,1,45,TRUE,Fallen log hole (PP20),23.9,24.5,IMG_5544,93.46,Not clipped,37:51.0,158.1121,3/20/2023 12:37,-52.673963,4.047422,20.28354455,25.04653386,980642.4254,448651.777,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.568990399,-0.326987807,too low
190,Nouragues,23-Dt-235,01/08/2023,Frog swab,Wild,D12,DT266,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,3375,0,3375,0,15650,0,15650,NA,NA,NA,NA,2,No,0,,904,20/03/2023,79,09:40,1.08,hybrid,Intermediate,Inside phytotelmata,Male,1,3.78,3.68,90,25,4,1,0,10,TRUE,Tree trunk hole (alive),23.5,25.1,IMG_5569,95.8,"PP4, left toes missing",43:15.0,156.6264,3/20/2023 12:43,-52.673804,4.04722,2.588365445,3.535895924,980660.2441,448629.4798,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.667162392,0.693405192,too low
191,Nouragues,23-Dt-236,01/08/2023,Frog swab,Wild,G10,DT253,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19209,0,19209,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,905,20/03/2023,79,09:40,1.08,hybrid,Intermediate,Tree trunk (climbing),Female,0,4.68,4.04,90,30,1,1,1,15,FALSE,NA,24.7,25.8,IMG_5565,94.32,Not clipped,47:24.0,158.3359,3/20/2023 12:47,-52.673851,4.047229,6.544976767,3.035488406,980655.0069,448630.4495,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.633417545,0.371228551,too low
192,Nouragues,23-Dt-237,01/08/2023,Frog swab,Wild,H10,DT254,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20132,0,20132,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,906,20/03/2023,79,09:45,1.08,hybrid,Intermediate,Under fallen log,Male,1,3.08,3.36,85,30,4,1,1,25,FALSE,NA,24.3,25.2,IMG_5570,93.54,"Not clipped, interacting with 23-Dt-238",48:19.0,157.7461,3/20/2023 12:48,-52.673891,4.047239,7.780882869,7.132046454,980650.5484,448631.5342,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.704158494,1.050642968,too low
193,Nouragues,23-Dt-238,01/08/2023,Frog swab,Wild,G04,DT205,Bd,5.593276978,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19397,92,19305,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,5.593276978,,906,20/03/2023,79,09:45,1.08,hybrid,Intermediate,Under fallen log,Male,1,3.08,3.82,85,30,4,1,1,25,FALSE,NA,24.3,25.2,IMG_5570,93.54,"Not clipped, interacting with 23-Dt-237",48:19.0,157.7461,3/20/2023 12:48,-52.673891,4.047239,7.780882869,7.132046454,980650.5484,448631.5342,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.488839418,-1.688046156,10.92
194,Nouragues,23-Dt-239,01/08/2023,Frog swab,Wild,H04,DT206,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19740,0,19740,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,908,20/03/2023,79,10:55,1.08,hybrid,Intermediate,Inside phytotelmata,Male,1,3.68,3.91,95,13,6,1,0,10,TRUE,Tree trunk hole (alive),23.7,25.6,IMG_5578,95.45,PP22,57:02.0,148.9231,3/20/2023 13:57,-52.673628,4.047047,4.719262063,1.198231919,980679.938,448610.4073,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.54663358,-0.868298609,11.66
195,Nouragues,23-Dt-240,01/08/2023,Frog swab,Wild,A05,DT207,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19953,0,19953,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,911,20/03/2023,79,11:13,1.08,hybrid,Intermediate,Inside phytotelmata,Female,0,4.69,3.9,100,10,5,2,0,5,TRUE,Tree root hole (PP23),24.1,25.4,IMG_5586,94.94,not clipped & milky right eye & interacting with 23-Dt-241,24:35.0,152.6265,3/20/2023 14:24,-52.673571,4.047171,1.026091266,14.29413674,980686.2096,448624.1866,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.701753817,1.257232758,12.22
196,Nouragues,23-Dt-241,27/07/2023,Frog swab,Wild,D12,DT173,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18345,0,18345,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,911,20/03/2023,79,11:13,1.08,hybrid,Intermediate,Inside phytotelmata,Male,1,3.32,3.76,100,10,5,2,0,5,TRUE,Tree root hole (PP23),24.1,25.4,IMG_5586,94.94,not clipped & interacting with 23-Dt-240,24:35.0,152.6265,3/20/2023 14:24,-52.673571,4.047171,1.026091266,14.29413674,980686.2096,448624.1866,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.551201806,-0.855284951,4.86
197,Nouragues,23-Dt-242,27/07/2023,Frog swab,Wild,E12,DT174,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17627,0,17627,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,913,20/03/2023,79,12:00,1.08,hybrid,Intermediate,Inside fallen hollow log,Female,0,5.6,4.32,100,30,1,2,1,3,FALSE,NA,24.4,25.2,IMG_5593,96.66,Not clipped,05:24.0,163.2077,3/20/2023 15:05,-52.674142,4.04706,28.15417698,40.45462809,980622.7142,448611.5428,25917,26,2243,37.38333333,77,69,2.47,95055,10,1.047136903,0.626400481,0.372527126,4.7
198,Nouragues,23-Dt-243,01/08/2023,Frog swab,Wild,A01,DT175,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17341,0,17341,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,915,20/03/2023,79,12:40,1.08,hybrid,Intermediate,"Leaf litter, under palm leaf",Male,1,3.93,4.08,100,3,4,0,0,15,FALSE,NA,25.5,26.9,IMG_5601,95.42,Clipped,47:15.0,164.7744,3/20/2023 15:47,-52.675499,4.04681,94.57398414,69.82067148,980471.8072,448583.024,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.517208879,-1.221185567,4.3
199,Nouragues,23-Dt-244,17/05/2023,Frog swab,Wild,C07,DT50,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19217,0,19217,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,916,20/03/2023,79,12:50,1.08,hybrid,Intermediate,Under fallen log,Male,1,3.5,4.18,100,30,2,0,1,10,FALSE,NA,26,26.9,IMG_5604,94.21,Not clipped,53:10.0,165.9355,3/20/2023 15:53,-52.675741,4.046749,91.97921509,84.68824742,980444.905,448576.1183,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.429960862,-2.403353794,4.08
200,Nouragues,23-Dt-245,17/05/2023,Frog swab,Wild,D01,DT51,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19495,0,19495,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,917,20/03/2023,79,13:35,1.08,hybrid,Intermediate,Inside fallen hollow log,Male,1,3.45,3.57,95,10,3,1,1,20,FALSE,NA,25,26.7,IMG_5609,96.68,Not clipped,42:29.0,169.5284,3/20/2023 16:42,-52.677256,4.046395,97.73958019,21.69808881,980276.4719,448535.9777,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.663815719,0.601924826,7.78
201,Nouragues,23-Dt-246,17/05/2023,Frog swab,Wild,D02,DT52,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18470,0,18470,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,919,20/03/2023,79,14:00,1.08,hybrid,Intermediate,On dead wood,Female,0,6.22,4.52,100,5,4,0,0,15,FALSE,NA,25.1,25.4,IMG_5614,94.71,Not clipped,05:05.0,158.6556,3/20/2023 17:05,-52.67762,4.045524,2.560192573,21.85524735,980236.4682,448439.2114,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.611713018,0.232823952,8.12
202,Nouragues,23-Dt-247,17/05/2023,Frog swab,Wild,D03,DT53,Bd,417.2502441,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20426,6099,14327,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,417.2502441,,920,20/03/2023,79,14:05,1.08,hybrid,Intermediate,Inside phytotelmata,Female,0,2.7,3.21,40,5,3,1,1,10,TRUE,"Tree trunk hole (alive), PP12",25.1,26.3,IMG_5631,96.21,"Not clipped, fungus?",23:50.0,158.2253,3/20/2023 17:23,-52.677566,4.045526,7.292896285,21.38829902,980242.478,448439.4651,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.702911951,0.961864904,8.34
203,Nouragues,23-Dt-248,17/05/2023,Frog swab,Wild,D04,DT54,Bd,0.057144895,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20588,1,20587,0.062995397,18676,1,18675,NA,NA,NA,NA,2,No,0,,920,20/03/2023,79,14:05,1.08,hybrid,Intermediate,Inside phytotelmata,Female,0,4.21,4,40,5,3,1,1,10,TRUE,"Tree trunk hole (alive), PP12",25.1,26.3,IMG_5631,96.21,Not clipped,23:50.0,158.2253,3/20/2023 17:23,-52.677566,4.045526,7.292896285,21.38829902,980242.478,448439.4651,25917,26,2243,37.38333333,77,69,2.47,95055,10,0.602765083,0.586162795,-0.294681377,6.54
204,Petit Matoury,23-Dt-033,17/05/2023,Frog swab,Wild,E04,DT63,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20710,0,20710,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,372,23/01/2023,23,09:26,1.38,lightblue,Small,Palm trunk,Female,0,2.44,3.3,65,5,3,0,0,10,FALSE,NA,24.4,25.2,IMG_3505,94.27,Climbing,39:04.0,77.652496,1/23/2023 12:39,-52.350636,4.895715,31.96641449,13.6338791,1016045.041,542926.6617,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.587175991,0.024900806,6
205,Petit Matoury,23-Dt-036,17/05/2023,Frog swab,Wild,E07,DT66,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19139,0,19139,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,386,23/01/2023,23,12:40,1.38,lightblue,Small,Under fallen log,Female,0,3.27,3.46,70,10,2,0,1,30,FALSE,NA,24.2,26.8,IMG_3530,94.63,,58:48.0,72.919067,1/23/2023 15:58,-52.349965,4.896706,11.20119681,33.42919753,1016118.917,543037.082,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.68776211,0.670029722,8.02
206,Petit Matoury,23-Dt-037,27/07/2023,Frog swab,Wild,D02,DT86,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19815,0,19815,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,387,23/01/2023,23,13:30,1.38,lightblue,Small,Under fallen log,Female,0,2,2.76,80,20,4,0,1,50,FALSE,NA,24.2,26.7,IMG_3530,94.63,,13:39.0,74.570465,1/23/2023 16:13,-52.349859,4.896675,14.11733271,23.95614144,1016130.731,543033.7259,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.800113058,3.049416965,12.82
207,Petit Matoury,23-Dt-034,17/05/2023,Frog swab,Wild,E05,DT64,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19435,0,19435,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,383,23/01/2023,23,12:20,1.38,lightblue,Small,Tree root,Male,1,2.9,3.6,90,25,3,1,0,20,FALSE,NA,24.4,26.5,IMG_3529,96.19,,22:16.0,60.199677,1/23/2023 15:22,-52.349906,4.896651,8.312566694,26.42519881,1016125.522,543031.028,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.544864992,-0.68828445,6.5
208,Petit Matoury,23-Dt-032,17/05/2023,Frog swab,Wild,E03,DT62,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,21133,0,21133,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,371,23/01/2023,23,09:25,1.38,lightblue,Small,Leaf litter,Female,0,2.39,3.32,65,5,3,0,0,10,FALSE,NA,24.4,25.2,IMG_3505,94.27,Fungus on right side,25:22.0,76.321381,1/23/2023 12:25,-52.350616,4.895694,35.18700216,10.44056203,1016047.282,542924.3483,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.565343139,-0.192358684,7.6
209,Petit Matoury,23-Dt-052,27/07/2023,Frog swab,Wild,F04,DT109,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18517,0,18517,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,450,28/01/2023,28,09:05,1.38,lightblue,Small,Under fallen log,Female,0,2,3.22,90,40,4,0,1,40,FALSE,NA,24.4,25.2,IMG_3715,96.32,,05:30.0,70.498947,1/28/2023 12:05,-52.350574,4.895517,53.5102475,11.17032802,1016052.09,542904.7514,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.516089197,-0.503942738,too low
210,Petit Matoury,23-Dt-053,27/07/2023,Frog swab,Wild,G04,DT110,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20310,0,20310,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,452,28/01/2023,28,10:39,1.38,lightblue,Small,Inside artificial phytotelmata,Male,1,2.63,3.64,100,3,4,0,0,20,TRUE,artificial phyto,23.7,23.9,IMG_3719,94.83,,39:40.0,87.642036,1/28/2023 13:39,-52.350669,4.896312,2.494377286,15.26699794,1016040.911,542992.8436,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.478846688,-1.263414556,too low
211,Petit Matoury,23-Dt-035,17/05/2023,Frog swab,Wild,E06,DT65,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20941,0,20941,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,385,23/01/2023,23,12:35,1.38,lightblue,Small,Under fallen log,Female,0,3.97,3.92,60,3,3,0,1,30,TRUE,Artificial pool,24.2,26.8,IMG_3530,94.63,,38:44.0,63.973358,1/23/2023 15:38,-52.349981,4.896646,4.882937666,26.9636011,1016117.183,543030.4156,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.585441659,-0.691001688,7.34
212,Petit Matoury,23-Dt-055,27/07/2023,Frog swab,Wild,A05,DT112,Bd,0.241823345,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19462,4,19458,0,17350,0,17350,0.492408991,16728,7,16721,3,Yes,0.367116168,,454,28/01/2023,28,11:27,1.38,lightblue,Small,Under fallen log,Female,0,2.87,3.44,60,1,2,2,1,15,FALSE,NA,23.7,24.2,IMG_3730,97.1,Deformation right hand,27:58.0,82.332191,1/28/2023 14:27,-52.350715,4.89703,11.43069403,18.6605013,1016035.241,543072.4344,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.613668356,0.070421615,too low
